"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         156,      0.1337498217,      0.3164717111,     -0.5170030788,      0.6468249605
          0,           0,         157,      0.1326646234,      0.3151444235,      -0.517881504,      0.6458428987
          0,           0,         158,      0.1315851441,      0.3138201705,     -0.5187586223,      0.6448654632
          0,           0,         159,      0.1305113129,      0.3124988922,     -0.5196343255,      0.6438925864
          0,           0,         160,      0.1294430597,      0.3111805303,     -0.5205085121,       0.642924202
          0,           0,         161,      0.1283803156,      0.3098650284,     -0.5213810859,      0.6419602453
          0,           0,         162,      0.1273230127,      0.3085523327,     -0.5222519534,      0.6410006528
          0,           0,         163,      0.1262710847,       0.307242392,     -0.5231210241,      0.6400453627
          0,           0,         164,       0.125224466,      0.3059351577,     -0.5239882097,      0.6390943148
          0,           0,         165,      0.1241830924,      0.3046305839,     -0.5248534245,      0.6381474501
          0,           0,         166,      0.1231469009,      0.3033286274,     -0.5257165835,      0.6372047113
          0,           0,         167,      0.1221158297,      0.3020292479,      -0.526577602,      0.6362660424
          0,           0,         168,      0.1210898179,      0.3007324059,     -0.5274364025,      0.6353313887
          0,           0,         169,      0.1200688049,      0.2994380629,      -0.528292913,      0.6344006958
          0,           0,         170,      0.1190527315,      0.2981461826,     -0.5291470631,      0.6334739108
          0,           0,         171,      0.1180415395,      0.2968567308,     -0.5299987839,      0.6325509823
          0,           0,         172,       0.117035172,      0.2955696755,      -0.530848008,      0.6316318602
          0,           0,         173,       0.116033573,      0.2942849866,     -0.5316946701,      0.6307164957
          0,           0,         174,       0.115036688,      0.2930026369,     -0.5325387008,      0.6298048416
          0,           0,         175,       0.114044463,      0.2917225996,     -0.5333800372,      0.6288968513
          0,           0,         176,      0.1130568441,      0.2904448481,     -0.5342186248,      0.6279924784
          0,           0,         177,      0.1120737788,      0.2891693574,     -0.5350544099,      0.6270916778
          0,           0,         178,      0.1110952151,      0.2878961037,       -0.53588734,      0.6261944054
          0,           0,         179,      0.1101211023,      0.2866250648,     -0.5367173638,      0.6253006179
          0,           0,         180,      0.1091513901,        0.28535622,     -0.5375444321,      0.6244102733
